index_id,as_of_date,sector,code,company_name,ticker_tse,symbol_stooq,source,fetched_at
nikkei225,2026-03-19,Chemicals,4901,FUJIFILM HOLDINGS CORP.,4901.T,4901.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Chemicals,4911,"SHISEIDO CO., LTD.",4911.T,4911.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Chemicals,6988,NITTO DENKO CORP.,6988.T,6988.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Petroleum,5019,"IDEMITSU KOSAN CO., LTD.",5019.T,5019.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Petroleum,5020,"ENEOS HOLDINGS, INC.",5020.T,5020.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Rubber,5101,"THE YOKOHAMA RUBBER CO., LTD.",5101.T,5101.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Rubber,5108,BRIDGESTONE CORP.,5108.T,5108.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Glass & Ceramics,5201,AGC INC.,5201.T,5201.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Glass & Ceramics,5214,"NIPPON ELECTRIC GLASS CO., LTD.",5214.T,5214.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Glass & Ceramics,5233,TAIHEIYO CEMENT CORP.,5233.T,5233.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Glass & Ceramics,5301,"TOKAI CARBON CO., LTD.",5301.T,5301.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Glass & Ceramics,5332,TOTO LTD.,5332.T,5332.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Glass & Ceramics,5333,"NGK INSULATORS, LTD.",5333.T,5333.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Steel,5401,NIPPON STEEL CORP.,5401.T,5401.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Steel,5406,"KOBE STEEL, LTD.",5406.T,5406.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Steel,5411,"JFE HOLDINGS, INC.",5411.T,5411.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Nonferrous Metals,3436,SUMCO CORP.,3436.T,3436.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Nonferrous Metals,5706,"MITSUI KINZOKU CO., LTD.",5706.T,5706.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Nonferrous Metals,5711,MITSUBISHI MATERIALS CORP.,5711.T,5711.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Nonferrous Metals,5713,"SUMITOMO METAL MINING CO., LTD.",5713.T,5713.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Nonferrous Metals,5714,"DOWA HOLDINGS CO., LTD.",5714.T,5714.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Nonferrous Metals,5801,"FURUKAWA ELECTRIC CO., LTD.",5801.T,5801.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Nonferrous Metals,5802,"SUMITOMO ELECTRIC IND., LTD.",5802.T,5802.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Nonferrous Metals,5803,FUJIKURA LTD.,5803.T,5803.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Trading Companies,2768,SOJITZ CORP.,2768.T,2768.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Trading Companies,8001,ITOCHU CORP.,8001.T,8001.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Trading Companies,8002,MARUBENI CORP.,8002.T,8002.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Trading Companies,8015,TOYOTA TSUSHO CORP.,8015.T,8015.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Trading Companies,8031,"MITSUI & CO., LTD.",8031.T,8031.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Trading Companies,8053,SUMITOMO CORP.,8053.T,8053.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Trading Companies,8058,MITSUBISHI CORP.,8058.T,8058.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Construction,1721,COMSYS HOLDINGS CORP.,1721.T,1721.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Construction,1801,TAISEI CORP.,1801.T,1801.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Construction,1802,OBAYASHI CORP.,1802.T,1802.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Construction,1803,SHIMIZU CORP.,1803.T,1803.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Construction,1808,HASEKO CORP.,1808.T,1808.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Construction,1812,KAJIMA CORP.,1812.T,1812.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Construction,1925,"DAIWA HOUSE IND. CO., LTD.",1925.T,1925.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Construction,1928,"SEKISUI HOUSE, LTD.",1928.T,1928.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Construction,1963,JGC HOLDINGS CORP.,1963.T,1963.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Machinery,5631,"THE JAPAN STEEL WORKS, LTD.",5631.T,5631.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Machinery,6103,OKUMA CORP.,6103.T,6103.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Machinery,6113,"AMADA CO., LTD.",6113.T,6113.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Machinery,6273,SMC CORP.,6273.T,6273.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Machinery,6301,KOMATSU LTD.,6301.T,6301.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Machinery,6302,"SUMITOMO HEAVY IND., LTD.",6302.T,6302.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Machinery,6305,"HITACHI CONST. MACH. CO., LTD.",6305.T,6305.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Machinery,6326,KUBOTA CORP.,6326.T,6326.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Machinery,6361,EBARA CORP.,6361.T,6361.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Machinery,6367,"DAIKIN INDUSTRIES, LTD.",6367.T,6367.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Machinery,6471,NSK LTD.,6471.T,6471.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Machinery,6472,NTN CORP.,6472.T,6472.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Machinery,6473,JTEKT CORP.,6473.T,6473.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Machinery,7004,KANADEVIA CORP.,7004.T,7004.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Machinery,7011,"MITSUBISHI HEAVY IND., LTD.",7011.T,7011.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Machinery,7013,IHI CORP.,7013.T,7013.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Shipbuilding,7012,"KAWASAKI HEAVY IND., LTD.",7012.T,7012.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Other Manufacturing,7832,BANDAI NAMCO HOLDINGS INC.,7832.T,7832.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Other Manufacturing,7911,TOPPAN HOLDINGS INC.,7911.T,7911.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Other Manufacturing,7912,"DAI NIPPON PRINTING CO., LTD.",7912.T,7912.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Other Manufacturing,7951,YAMAHA CORP.,7951.T,7951.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Real Estate,3289,TOKYU FUDOSAN HOLDINGS CORP.,3289.T,3289.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Real Estate,8801,"MITSUI FUDOSAN CO., LTD.",8801.T,8801.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Real Estate,8802,"MITSUBISHI ESTATE CO., LTD.",8802.T,8802.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Real Estate,8804,"TOKYO TATEMONO CO., LTD.",8804.T,8804.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Real Estate,8830,"SUMITOMO REALTY & DEVELOPMENT CO., LTD.",8830.T,8830.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Railway & Bus,9001,"TOBU RAILWAY CO., LTD.",9001.T,9001.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Railway & Bus,9005,TOKYU CORP.,9005.T,9005.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Railway & Bus,9007,"ODAKYU ELECTRIC RAILWAY CO., LTD.",9007.T,9007.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Railway & Bus,9008,KEIO CORP.,9008.T,9008.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Railway & Bus,9009,"KEISEI ELECTRIC RAILWAY CO., LTD.",9009.T,9009.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Railway & Bus,9020,EAST JAPAN RAILWAY CO.,9020.T,9020.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Railway & Bus,9021,WEST JAPAN RAILWAY CO.,9021.T,9021.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Railway & Bus,9022,"CENTRAL JAPAN RAILWAY CO., LTD.",9022.T,9022.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Land Transport,9064,"YAMATO HOLDINGS CO., LTD.",9064.T,9064.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Land Transport,9147,"NIPPON EXPRESS HOLDINGS, INC.",9147.T,9147.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Marine Transport,9101,NIPPON YUSEN K.K.,9101.T,9101.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Marine Transport,9104,"MITSUI O.S.K.LINES, LTD.",9104.T,9104.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Marine Transport,9107,"KAWASAKI KISEN KAISHA, LTD.",9107.T,9107.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Air Transport,9201,"JAPAN AIRLINES CO., LTD.",9201.T,9201.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Air Transport,9202,ANA HOLDINGS INC.,9202.T,9202.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Electric Power,9501,"TOKYO ELECTRIC POWER COMPANY HOLDINGS, INC.",9501.T,9501.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Electric Power,9502,"CHUBU ELECTRIC POWER CO., INC.",9502.T,9502.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Electric Power,9503,"THE KANSAI ELECTRIC POWER CO., INC.",9503.T,9503.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Gas,9531,"TOKYO GAS CO., LTD.",9531.T,9531.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
nikkei225,2026-03-19,Gas,9532,"OSAKA GAS CO., LTD.",9532.T,9532.jp,https://indexes.nikkei.co.jp/en/nkave/index/component?idx=nk225,2026-03-21T00:00:00+09:00
